id,text,cleaned_text,tagged_text,lid_sequence,sentiment,label,platform,source,n_sinhala,n_english,n_emoji,cmi,is_code_mixed
4678,Travel Weekend  වහා ඇබ්බැහි වන සුළුයි,Travel Weekend වහා ඇබ්බැහි වන සුළුයි,Travel[EN] Weekend[EN] වහා[SI] ඇබ්බැහි[SI] වන[SI] සුළුයි[SI],EN EN SI SI SI SI,positive,0,facebook,Travel Weekend,4,2,0,0.3333,True
5184,Report gahanna me wage boru dana ewa,Report gahanna me wage boru dana ewa,Report[EN] gahanna[EN] me[EN] wage[EN] boru[EN] dana[EN] ewa[EN],EN EN EN EN EN EN EN,negative,1,facebook,Hiru Gossip,0,7,0,0.0,False
4065,Wenna kiyanawa newai itin oya wage welawata tama bus ekak lorry ehema udin yanna one una hoda wenna wamen dala loku wadak kara wage dagalanwata kalakanniya,Wenna kiyanawa newai itin oya wage welawata tama bus ekak lorry ehema udin yanna one una hoda wenna wamen dala loku wadak kara wage dagalanwata kalakanniya,Wenna[EN] kiyanawa[EN] newai[EN] itin[EN] oya[EN] wage[EN] welawata[EN] tama[EN] bus[EN] ekak[EN] lorry[EN] ehema[EN] udin[EN] yanna[EN] one[EN] una[EN] hoda[EN] wenna[EN] wamen[EN] dala[EN] loku[EN] wadak[EN] kara[EN] wage[EN] dagalanwata[EN] kalakanniya[EN],EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN,negative,1,facebook,Hiru Gossip,0,26,0,0.0,False
3186,bible eke nam gay lesbian marriage walata ida deela na dont misuse the cathelism,bible eke nam gay lesbian marriage walata ida deela na dont misuse the cathelism,bible[EN] eke[EN] nam[EN] gay[EN] lesbian[EN] marriage[EN] walata[EN] ida[EN] deela[EN] na[EN] dont[EN] misuse[EN] the[EN] cathelism[EN],EN EN EN EN EN EN EN EN EN EN EN EN EN EN,negative,1,youtube,AO4xSjleAOM,0,14,0,0.0,False
2134,api mati ge jiwath wenne niwasak hadala denna,api mati ge jiwath wenne niwasak hadala denna,api[EN] mati[EN] ge[EN] jiwath[EN] wenne[EN] niwasak[EN] hadala[EN] denna[EN],EN EN EN EN EN EN EN EN,neutral,2,youtube,bB5s5930vwE,0,8,0,0.0,False
2818,asaai thawath vedio ekak karanna,asaai thawath vedio ekak karanna,asaai[EN] thawath[EN] vedio[EN] ekak[EN] karanna[EN],EN EN EN EN EN,positive,0,youtube,GawiXQU9GBU,0,5,0,0.0,False
4929,ne gana dan වැඩි කරන්නේ mee hadanne,ne gana dan වැඩි කරන්නේ mee hadanne,ne[EN] gana[EN] dan[EN] වැඩි[SI] කරන්නේ[SI] mee[EN] hadanne[EN],EN EN EN SI SI EN EN,negative,1,facebook,Hiru Gossip,2,5,0,0.2857,True
5948,Irosha Rathnayake media wediyo gana sahena katha thiyenawa,Irosha Rathnayake media wediyo gana sahena katha thiyenawa,Irosha[EN] Rathnayake[EN] media[EN] wediyo[EN] gana[EN] sahena[EN] katha[EN] thiyenawa[EN],EN EN EN EN EN EN EN EN,negative,1,facebook,Hiru Gossip,0,8,0,0.0,False
5881,Ayuwa hariyatama use karanne ne kiyala hithenawa,Ayuwa hariyatama use karanne ne kiyala hithenawa,Ayuwa[EN] hariyatama[EN] use[EN] karanne[EN] ne[EN] kiyala[EN] hithenawa[EN],EN EN EN EN EN EN EN,negative,1,facebook,Hiru Gossip,0,7,0,0.0,False
1353,marai akka jivita dinna oyagen,marai akka jivita dinna oyagen,marai[EN] akka[EN] jivita[EN] dinna[EN] oyagen[EN],EN EN EN EN EN,positive,0,youtube,liaPokg9j74,0,5,0,0.0,False
2822,niwapa suthraye ganja gana kiyala thiyana eka ahanna next episode eke,niwapa suthraye ganja gana kiyala thiyana eka ahanna next episode eke,niwapa[EN] suthraye[EN] ganja[EN] gana[EN] kiyala[EN] thiyana[EN] eka[EN] ahanna[EN] next[EN] episode[EN] eke[EN],EN EN EN EN EN EN EN EN EN EN EN,neutral,2,youtube,GawiXQU9GBU,0,11,0,0.0,False
3430,hutto waradimak unath unata baina epa daraz dan hoda company ekak mama order danawa,hutto waradimak unath unata baina epa daraz dan hoda company ekak mama order danawa,hutto[EN] waradimak[EN] unath[EN] unata[EN] baina[EN] epa[EN] daraz[EN] dan[EN] hoda[EN] company[EN] ekak[EN] mama[EN] order[EN] danawa[EN],EN EN EN EN EN EN EN EN EN EN EN EN EN EN,positive,0,youtube,MP95e4U33SI,0,14,0,0.0,False
2270,this is a great video toxic relationships dangerous,this is a great video toxic relationships dangerous,this[EN] is[EN] a[EN] great[EN] video[EN] toxic[EN] relationships[EN] dangerous[EN],EN EN EN EN EN EN EN EN,positive,0,youtube,liaPokg9j74,0,8,0,0.0,False
1460,mama asama dennek,mama asama dennek,mama[EN] asama[EN] dennek[EN],EN EN EN,positive,0,youtube,DUVl8vPGqmc,0,3,0,0.0,False
1553,oyath apita eliya dena sun kenek thamai patiyo,oyath apita eliya dena sun kenek thamai patiyo,oyath[EN] apita[EN] eliya[EN] dena[EN] sun[EN] kenek[EN] thamai[EN] patiyo[EN],EN EN EN EN EN EN EN EN,neutral,2,youtube,B9TN8Qp2o30,0,8,0,0.0,False
4039,Ub gihin ehenm salli dipn uta kadayak gann gobbya දුප්පත් හින්දා තමා whuththo මහ පාරේ bussiness krnne thopi wage gothayont ewa therenna,Ub gihin ehenm salli dipn uta kadayak gann gobbya දුප්පත් හින්දා තමා whuththo මහ පාරේ bussiness krnne thopi wage gothayont ewa therenna,Ub[EN] gihin[EN] ehenm[EN] salli[EN] dipn[EN] uta[EN] kadayak[EN] gann[EN] gobbya[EN] දුප්පත්[SI] හින්දා[SI] තමා[SI] whuththo[EN] මහ[SI] පාරේ[SI] bussiness[EN] krnne[EN] thopi[EN] wage[EN] gothayont[EN] ewa[EN] therenna[EN],EN EN EN EN EN EN EN EN EN SI SI SI EN SI SI EN EN EN EN EN EN EN,negative,1,facebook,Hiru Gossip,5,17,0,0.2273,True
3277,salli thiyena minissu nisa oyalage demaupiyantath oyawage dewal ganak nathiwa ethi,salli thiyena minissu nisa oyalage demaupiyantath oyawage dewal ganak nathiwa ethi,salli[EN] thiyena[EN] minissu[EN] nisa[EN] oyalage[EN] demaupiyantath[EN] oyawage[EN] dewal[EN] ganak[EN] nathiwa[EN] ethi[EN],EN EN EN EN EN EN EN EN EN EN EN,neutral,2,youtube,AO4xSjleAOM,0,11,0,0.0,False
4894,Boru ekathukirima saha Boru adu kirima athara mana sambandayak goda naga atha,Boru ekathukirima saha Boru adu kirima athara mana sambandayak goda naga atha,Boru[EN] ekathukirima[EN] saha[EN] Boru[EN] adu[EN] kirima[EN] athara[EN] mana[EN] sambandayak[EN] goda[EN] naga[EN] atha[EN],EN EN EN EN EN EN EN EN EN EN EN EN,neutral,2,facebook,Hiru Gossip,0,12,0,0.0,False
4488,Al ehemama,Al ehemama,Al[EN] ehemama[EN],EN EN,neutral,2,facebook,Ramesh Silva,0,2,0,0.0,False
4619,Wedak na ban urea pohorath nathi wenawa,Wedak na ban urea pohorath nathi wenawa,Wedak[EN] na[EN] ban[EN] urea[EN] pohorath[EN] nathi[EN] wenawa[EN],EN EN EN EN EN EN EN,negative,1,facebook,Hiru Gossip,0,7,0,0.0,False
5009,gon talk wage thama mewa,gon talk wage thama mewa,gon[EN] talk[EN] wage[EN] thama[EN] mewa[EN],EN EN EN EN EN,negative,1,facebook,Hiru Gossip,0,5,0,0.0,False
4692,බොරු කරන්න එපා හුත්තො,බොරු කරන්න එපා හුත්තො,බොරු[SI] කරන්න[SI] එපා[SI] හුත්තො[SI],SI SI SI SI,negative,1,facebook,Travel Weekend,4,0,0,0.0,False
798,supiri harima asawen balanne me programme eka,supiri harima asawen balanne me programme eka,supiri[EN] harima[EN] asawen[EN] balanne[EN] me[EN] programme[EN] eka[EN],EN EN EN EN EN EN EN,positive,0,youtube,39-eznojcM8,0,7,0,0.0,False
3175,okay transgender nemei api scl yaddit boysla wage lamai htya but e kale ape wasanawata lamai oya transgender magulak dganena htye na,okay transgender nemei api scl yaddit boysla wage lamai htya but e kale ape wasanawata lamai oya transgender magulak dganena htye na,okay[EN] transgender[EN] nemei[EN] api[EN] scl[EN] yaddit[EN] boysla[EN] wage[EN] lamai[EN] htya[EN] but[EN] e[EN] kale[EN] ape[EN] wasanawata[EN] lamai[EN] oya[EN] transgender[EN] magulak[EN] dganena[EN] htye[EN] na[EN],EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN,negative,1,youtube,uxufj5YvsiA,0,22,0,0.0,False
1747,aga pennala kamaya thamai g vithe kiyala hithana kellanta hoda adarshayak,aga pennala kamaya thamai g vithe kiyala hithana kellanta hoda adarshayak,aga[EN] pennala[EN] kamaya[EN] thamai[EN] g[EN] vithe[EN] kiyala[EN] hithana[EN] kellanta[EN] hoda[EN] adarshayak[EN],EN EN EN EN EN EN EN EN EN EN EN,positive,0,youtube,3vZbh2wOouc,0,11,0,0.0,False
2187,owaen badu ganne patta meeharak kisima wagakeemak neha,owaen badu ganne patta meeharak kisima wagakeemak neha,owaen[EN] badu[EN] ganne[EN] patta[EN] meeharak[EN] kisima[EN] wagakeemak[EN] neha[EN],EN EN EN EN EN EN EN EN,neutral,2,youtube,MtgWRQ0vx5k,0,8,0,0.0,False
4433,Uba ape Rathnapurata adamabarayak wish karanawa bokkenma,Uba ape Rathnapurata adamabarayak wish karanawa bokkenma,Uba[EN] ape[EN] Rathnapurata[EN] adamabarayak[EN] wish[EN] karanawa[EN] bokkenma[EN],EN EN EN EN EN EN EN,positive,0,facebook,HitWicket.lk,0,7,0,0.0,False
1521,business වල එක පාර උඩ යනව...,business වල එක පාර උඩ යනව..,business[EN] වල[SI] එක[SI] පාර[SI] උඩ[SI] යනව..[SI],EN SI SI SI SI SI,neutral,2,youtube,x4jCX2iklw4,5,1,0,0.1667,True
4897,Munta ahuwenta epa boru karayo appata mokada une,Munta ahuwenta epa boru karayo appata mokada une,Munta[EN] ahuwenta[EN] epa[EN] boru[EN] karayo[EN] appata[EN] mokada[EN] une[EN],EN EN EN EN EN EN EN EN,negative,1,facebook,Hiru Gossip,0,8,0,0.0,False
4568,Vehicle speed adu karanna one me than wala,Vehicle speed adu karanna one me than wala,Vehicle[EN] speed[EN] adu[EN] karanna[EN] one[EN] me[EN] than[EN] wala[EN],EN EN EN EN EN EN EN EN,neutral,2,facebook,Kandy Tuskers,0,8,0,0.0,False
2608,ලොක්කා ඔයාගේ කතාව ඇහුවාම මොරාල් එක වැඩි වෙනවා ලොකු අයියාගේ a k d වගේ තමයි ඔහොම යමු අපි ඉන්නවා ආදරෙයි,ලොක්කා ඔයාගේ කතාව ඇහුවාම මොරාල් එක වැඩි වෙනවා ලොකු අයියාගේ a k d වගේ තමයි ඔහොම යමු අපි ඉන්නවා ආදරෙයි,ලොක්කා[SI] ඔයාගේ[SI] කතාව[SI] ඇහුවාම[SI] මොරාල්[SI] එක[SI] වැඩි[SI] වෙනවා[SI] ලොකු[SI] අයියාගේ[SI] a[EN] k[EN] d[EN] වගේ[SI] තමයි[SI] ඔහොම[SI] යමු[SI] අපි[SI] ඉන්නවා[SI] ආදරෙයි[SI],SI SI SI SI SI SI SI SI SI SI EN EN EN SI SI SI SI SI SI SI,neutral,2,youtube,R9ZKk0W2zvA,17,3,0,0.15,True
4157,Me okkoma boru kathawak wage kisima wedak wenne na,Me okkoma boru kathawak wage kisima wedak wenne na,Me[EN] okkoma[EN] boru[EN] kathawak[EN] wage[EN] kisima[EN] wedak[EN] wenne[EN] na[EN],EN EN EN EN EN EN EN EN EN,negative,1,facebook,වි චා ර ක යා,0,9,0,0.0,False
4950,Ekane ithin lankawe krameeee,Ekane ithin lankawe kramee,Ekane[EN] ithin[EN] lankawe[EN] kramee[EN],EN EN EN EN,negative,1,facebook,Bee3,0,4,0,0.0,False
4836,Mun handatath gihilla awa man me sigiriye yanna plan ekak gahanawa thama,Mun handatath gihilla awa man me sigiriye yanna plan ekak gahanawa thama,Mun[EN] handatath[EN] gihilla[EN] awa[EN] man[EN] me[EN] sigiriye[EN] yanna[EN] plan[EN] ekak[EN] gahanawa[EN] thama[EN],EN EN EN EN EN EN EN EN EN EN EN EN,neutral,2,facebook,Hiru Gossip,0,12,0,0.0,False
1390,meka maara aththak viswasa karandath be,meka maara aththak viswasa karandath be,meka[EN] maara[EN] aththak[EN] viswasa[EN] karandath[EN] be[EN],EN EN EN EN EN EN,neutral,2,youtube,GhQmrW4LoBQ,0,6,0,0.0,False
2620,e traffic app එක වැඩ නෑවගේම ඒ ඇප් වල් ප්රගතියක් නෑ ඒ වගේම ජනතාව දැනුවත්කිරීම නෑ,e traffic app එක වැඩ නෑවගේම ඒ ඇප් වල් ප්රගතියක් නෑ ඒ වගේම ජනතාව දැනුවත්කිරීම නෑ,e[EN] traffic[EN] app[EN] එක[SI] වැඩ[SI] නෑවගේම[SI] ඒ[SI] ඇප්[SI] වල්[SI] ප්රගතියක්[SI] නෑ[SI] ඒ[SI] වගේම[SI] ජනතාව[SI] දැනුවත්කිරීම[SI] නෑ[SI],EN EN EN SI SI SI SI SI SI SI SI SI SI SI SI SI,neutral,2,youtube,R9ZKk0W2zvA,13,3,0,0.1875,True
5247,Lankawe team eke prabala kridakayo innawada,Lankawe team eke prabala kridakayo innawada,Lankawe[EN] team[EN] eke[EN] prabala[EN] kridakayo[EN] innawada[EN],EN EN EN EN EN EN,negative,1,facebook,Hiru Gossip,0,6,0,0.0,False
1845,mage palaweni adareta waira karanawa,mage palaweni adareta waira karanawa,mage[EN] palaweni[EN] adareta[EN] waira[EN] karanawa[EN],EN EN EN EN EN,negative,1,youtube,tXzXU3YqskE,0,5,0,0.0,False
5177,Kelin kiyanna bari ewa boru,Kelin kiyanna bari ewa boru,Kelin[EN] kiyanna[EN] bari[EN] ewa[EN] boru[EN],EN EN EN EN EN,negative,1,facebook,Hiru Gossip,0,5,0,0.0,False
770,meya gon acting epawenwa welawakata,meya gon acting epawenwa welawakata,meya[EN] gon[EN] acting[EN] epawenwa[EN] welawakata[EN],EN EN EN EN EN,negative,1,youtube,fvodAI7NoAw,0,5,0,0.0,False
3777,me samahara ayage comments dakkaama kalakirennewa,me samahara ayage comments dakkaama kalakirennewa,me[EN] samahara[EN] ayage[EN] comments[EN] dakkaama[EN] kalakirennewa[EN],EN EN EN EN EN EN,negative,1,youtube,cdd9g3VDpxo,0,6,0,0.0,False
706,harima pinwantha mehenin wahansa kenek,harima pinwantha mehenin wahansa kenek,harima[EN] pinwantha[EN] mehenin[EN] wahansa[EN] kenek[EN],EN EN EN EN EN,positive,0,youtube,3vZbh2wOouc,0,5,0,0.0,False
1433,ane matath asay uk university ekakata yanna,ane matath asay uk university ekakata yanna,ane[EN] matath[EN] asay[EN] uk[EN] university[EN] ekakata[EN] yanna[EN],EN EN EN EN EN EN EN,positive,0,youtube,DUVl8vPGqmc,0,7,0,0.0,False
2196,maruma video ekak,maruma video ekak,maruma[EN] video[EN] ekak[EN],EN EN EN,positive,0,youtube,MGWSM30bN64,0,3,0,0.0,False
3311,oya dennata suba petham jaya wewa,oya dennata suba petham jaya wewa,oya[EN] dennata[EN] suba[EN] petham[EN] jaya[EN] wewa[EN],EN EN EN EN EN EN,positive,0,youtube,AO4xSjleAOM,0,6,0,0.0,False
5138,ubage amma ta hukapan,ubage amma ta hukapan,ubage[EN] amma[EN] ta[EN] hukapan[EN],EN EN EN EN,negative,1,facebook,TopNewsLK,0,4,0,0.0,False
5328,me wage deyak dakkama lajja hitenawa,me wage deyak dakkama lajja hitenawa,me[EN] wage[EN] deyak[EN] dakkama[EN] lajja[EN] hitenawa[EN],EN EN EN EN EN EN,negative,1,facebook,Social Media Feed,0,6,0,0.0,False
17,thanks alot for sharing your insight and we are really grateful to have a entrepreneur like you sir giving a quick heads up i am watching these videos using airpods on some parts of the video specially when you are speaking while driving i can hear only from the left earbud only in the previous video denza b5 video i could hear almost the complete video only from my right earbud please try to work on it,thanks alot for sharing your insight and we are really grateful to have a entrepreneur like you sir giving a quick heads up i am watching these videos using airpods on some parts of the video specially when you are speaking while driving i can hear only from the left earbud only in the previous video denza b5 video i could hear almost the complete video only from my right earbud please try to work on it,thanks[EN] alot[EN] for[EN] sharing[EN] your[EN] insight[EN] and[EN] we[EN] are[EN] really[EN] grateful[EN] to[EN] have[EN] a[EN] entrepreneur[EN] like[EN] you[EN] sir[EN] giving[EN] a[EN] quick[EN] heads[EN] up[EN] i[EN] am[EN] watching[EN] these[EN] videos[EN] using[EN] airpods[EN] on[EN] some[EN] parts[EN] of[EN] the[EN] video[EN] specially[EN] when[EN] you[EN] are[EN] speaking[EN] while[EN] driving[EN] i[EN] can[EN] hear[EN] only[EN] from[EN] the[EN] left[EN] earbud[EN] only[EN] in[EN] the[EN] previous[EN] video[EN] denza[EN] b5[EN] video[EN] i[EN] could[EN] hear[EN] almost[EN] the[EN] complete[EN] video[EN] only[EN] from[EN] my[EN] right[EN] earbud[EN] please[EN] try[EN] to[EN] work[EN] on[EN] it[EN],EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN,positive,0,youtube,x4jCX2iklw4,0,77,0,0.0,False
5733,Owa kadalathiyenneth oya hipaatowama thamaiy,Owa kadalathiyenneth oya hipaatowama thamaiy,Owa[EN] kadalathiyenneth[EN] oya[EN] hipaatowama[EN] thamaiy[EN],EN EN EN EN EN,negative,1,facebook,source_page,0,5,0,0.0,False
610,ape lankawe minissu okkoma bahujathika samagam walata ahuwela inne prathipala hambei obathumiyata teruwan saranai api rahata kama hadanna purudu une obathumiyage videos balala,ape lankawe minissu okkoma bahujathika samagam walata ahuwela inne prathipala hambei obathumiyata teruwan saranai api rahata kama hadanna purudu une obathumiyage videos balala,ape[EN] lankawe[EN] minissu[EN] okkoma[EN] bahujathika[EN] samagam[EN] walata[EN] ahuwela[EN] inne[EN] prathipala[EN] hambei[EN] obathumiyata[EN] teruwan[EN] saranai[EN] api[EN] rahata[EN] kama[EN] hadanna[EN] purudu[EN] une[EN] obathumiyage[EN] videos[EN] balala[EN],EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN,positive,0,youtube,aAOkUR2_H1M,0,23,0,0.0,False
779,maru ane video eka asama deyak,maru ane video eka asama deyak,maru[EN] ane[EN] video[EN] eka[EN] asama[EN] deyak[EN],EN EN EN EN EN EN,positive,0,youtube,fvodAI7NoAw,0,6,0,0.0,False
4893,අම්මො මේ 1/4කන්නී කරපු හානි Billion කීයක්ද,අම්මො මේ 1/4කන්නී කරපු හානි Billion කීයක්ද,අම්මො[SI] මේ[SI] 1/4කන්නී[SI] කරපු[SI] හානි[SI] Billion[EN] කීයක්ද[SI],SI SI SI SI SI EN SI,negative,1,facebook,Hiru Gossip,6,1,0,0.1429,True
5964,Senarsthna Deniye Gethra Ane hutho pukenda oya camarawath arnpaya pako yanta,Senarsthna Deniye Gethra Ane hutho pukenda oya camarawath arnpaya pako yanta,Senarsthna[EN] Deniye[EN] Gethra[EN] Ane[EN] hutho[EN] pukenda[EN] oya[EN] camarawath[EN] arnpaya[EN] pako[EN] yanta[EN],EN EN EN EN EN EN EN EN EN EN EN,negative,1,facebook,Hiru Gossip,0,11,0,0.0,False
1337,watina video ekak ayiye,watina video ekak ayiye,watina[EN] video[EN] ekak[EN] ayiye[EN],EN EN EN EN,positive,0,youtube,HOd9I3wSc2A,0,4,0,0.0,False
887,temu eke godak badu quality na ane man app ekath ain kala shain eke tikak hari hodai,temu eke godak badu quality na ane man app ekath ain kala shain eke tikak hari hodai,temu[EN] eke[EN] godak[EN] badu[EN] quality[EN] na[EN] ane[EN] man[EN] app[EN] ekath[EN] ain[EN] kala[EN] shain[EN] eke[EN] tikak[EN] hari[EN] hodai[EN],EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN,negative,1,youtube,SOaNw2qrK6M,0,17,0,0.0,False
4230,Akkath balanawa dekkama apita thawath balanna asayi,Akkath balanawa dekkama apita thawath balanna asayi,Akkath[EN] balanawa[EN] dekkama[EN] apita[EN] thawath[EN] balanna[EN] asayi[EN],EN EN EN EN EN EN EN,positive,0,facebook,Chethana Ketagoda,0,7,0,0.0,False
254,"united 

එකට දකිනකොට වෙනස් 
යහපත් දරුවො හදපු තාත්ත කෙනෙක්
god bless you",united එකට දකිනකොට වෙනස් යහපත් දරුවො හදපු තාත්ත කෙනෙක් god bless you,united[EN] එකට[SI] දකිනකොට[SI] වෙනස්[SI] යහපත්[SI] දරුවො[SI] හදපු[SI] තාත්ත[SI] කෙනෙක්[SI] god[EN] bless[EN] you[EN],EN SI SI SI SI SI SI SI SI EN EN EN,neutral,2,youtube,MgBHowZPwcM,8,4,0,0.3333,True
5291,Boru danna epa api danne na kawda hari kawda weradi kiyala,Boru danna epa api danne na kawda hari kawda weradi kiyala,Boru[EN] danna[EN] epa[EN] api[EN] danne[EN] na[EN] kawda[EN] hari[EN] kawda[EN] weradi[EN] kiyala[EN],EN EN EN EN EN EN EN EN EN EN EN,negative,1,facebook,Hiru Gossip,0,11,0,0.0,False
3125,respect malli oyata thawa diyunu wewa,respect malli oyata thawa diyunu wewa,respect[EN] malli[EN] oyata[EN] thawa[EN] diyunu[EN] wewa[EN],EN EN EN EN EN EN,positive,0,youtube,uxufj5YvsiA,0,6,0,0.0,False
3650,කාන්තාව ජරා වැඩ කරන කෙනෙක් නම් කවුරුත් respect කරන්නේ නෑ respect ලබා ගන්නා හොඳට ජීවත් වෙන්න...,කාන්තාව ජරා වැඩ කරන කෙනෙක් නම් කවුරුත් respect කරන්නේ නෑ respect ලබා ගන්නා හොඳට ජීවත් වෙන්න..,කාන්තාව[SI] ජරා[SI] වැඩ[SI] කරන[SI] කෙනෙක්[SI] නම්[SI] කවුරුත්[SI] respect[EN] කරන්නේ[SI] නෑ[SI] respect[EN] ලබා[SI] ගන්නා[SI] හොඳට[SI] ජීවත්[SI] වෙන්න..[SI],SI SI SI SI SI SI SI EN SI SI EN SI SI SI SI SI,negative,1,youtube,_zy3kHioA5U,14,2,0,0.125,True
