id,text,sentiment_label,split,manual,expected,verdict,has_sinhala_script,latin_words,lexicon_hits,lexicon_hit_share
3622,Me asaranayinta kale innath bari wela thiyenne,negative,test,singlish,singlish,OK,False,7,4,0.571
3623,Kalakanni ratak ipaduna api pawkarayo,negative,train,singlish,singlish,OK,False,5,2,0.4
3624,Me wage aparada karana ewunta danduwam na,negative,train,singlish,singlish,OK,False,7,3,0.429
3625,Me sathun lankawen wathinakam danne nidahas ratakata denna one,neutral,train,singlish,singlish,OK,False,9,3,0.333
3626,Eyata prathikara karanna wildlife ekata kiyanne,neutral,test,singlish,singlish,OK,False,6,4,0.667
3627,Authorities nothing karanne ne elephants protect karanna one,negative,val,singlish,singlish,OK,False,8,3,0.375
3628,Kana dana ayata budusaranai,positive,train,singlish,singlish,OK,False,4,4,1.0
3629,Kana ahennathuwa athi beth karala nadda,neutral,train,singlish,singlish,OK,False,6,4,0.667
3630,Paw me asaranayo kawuruth pihitak ne,negative,train,singlish,singlish,OK,False,6,2,0.333
3631,Ane dukaie puthe deviyange rekawaranai parissamata inna,positive,train,singlish,singlish,OK,False,7,3,0.429
3632,Me rate baladhariyo samahara niladhari api karume pahal una aya,negative,test,singlish,singlish,OK,False,10,4,0.4
3633,Minissu neme oya wada karanne amanssayo,negative,train,singlish,singlish,OK,False,6,5,0.833
3634,Api hamadamath duk wenawa ahinsaka saththu wisadum naha,negative,train,singlish,singlish,OK,False,8,5,0.625
3635,Owa karapu unta hena gahapiya akatath oya wage wenna ona,negative,train,singlish,singlish,OK,False,10,8,0.8
3636,Me sathunta kaage pihitada paw ahinsakayo,negative,train,singlish,singlish,OK,False,6,1,0.167
3637,Wanajeevi un sattu balaganaw kiyala kiyanawa ethakota anith okkoma karanawa,negative,train,singlish,singlish,OK,False,10,7,0.7
3638,Api dakkama dukai me wage dewal wenawa kiyana eka,negative,train,singlish,singlish,OK,False,9,8,0.889
3639,Ape rate saththu gana duka danena eka loku prashnayak,negative,train,singlish,singlish,OK,False,9,5,0.556
3640,Nidakin potta welada manussayak unath eithn accarai,negative,train,singlish,singlish,OK,False,7,2,0.286
3641,Pissu gon moll leddhu saththu maruwena puwaru thiyeddi ohoma yana aya ona tharam,negative,train,singlish,singlish,OK,False,13,8,0.615
3642,Me butuwata aliyek enawa pennenedda wedidura yana ekak nehe,negative,train,singlish,singlish,OK,False,9,4,0.444
3643,Eyata den kohomada,neutral,train,singlish,singlish,OK,False,3,3,1.0
3644,Ekmansin suwa labewa atragunei,positive,val,singlish,singlish,OK,False,4,2,0.5
3645,Ikman suwaya prarthana karanawa deviyane paw,positive,val,singlish,singlish,OK,False,6,2,0.333
3646,Sepalika video danna danakota hariyata balanna one,neutral,train,singlish,singlish,OK,False,7,3,0.429
3647,Ikmanin suwaya labewa budu saranai,positive,train,singlish,singlish,OK,False,5,3,0.6
3648,God bless all,positive,val,english,english,OK,False,3,0,0.0
3649,Uge asdeka penne na,negative,train,singlish,singlish,OK,False,4,2,0.5
3650,Kalakanni batta lori parayo ohomamai,negative,train,singlish,singlish,OK,False,5,1,0.2
3651,Gon miharak sata enawa bala bala enawane sakkiliya,negative,train,singlish,singlish,OK,False,8,4,0.5
3652,Ikman suwa labewa,positive,train,singlish,singlish,OK,False,3,2,0.667
3653,Driver careless unama mehema wenawa,negative,train,singlish,singlish,OK,False,5,3,0.6
3654,Van had enough time slow karanna,negative,train,singlish,singlish,OK,False,6,1,0.167
3655,Drivers lata neethiya hariyata denda one,negative,train,singlish,singlish,OK,False,6,2,0.333
3656,Vehicle speed adu karanna one me than wala,neutral,val,singlish,singlish,OK,False,8,3,0.375
3657,As potta ballek wage drive karanawa,negative,val,singlish,singlish,OK,False,6,2,0.333
3658,Ikman suwa pathanawa manika,positive,test,singlish,singlish,OK,False,4,2,0.5
3659,Careless drivers la nisa me wage dewal wenawa,negative,test,singlish,singlish,OK,False,8,5,0.625
3660,Monawada yako bath thambanawada ohata wela,neutral,train,singlish,singlish,OK,False,6,3,0.5
3661,Thiman thewnaka thawa kal tiyanawa oyata,neutral,train,singlish,singlish,OK,False,6,4,0.667
3662,Adurana kenek innawada balapan,neutral,train,singlish,singlish,OK,False,4,2,0.5
3663,Nsbm eka patte ennada,neutral,train,singlish,singlish,OK,False,4,1,0.25
3664,Uber mekata giye naththe ai bn,neutral,train,singlish,singlish,OK,False,6,5,0.833
3665,Thoraganiin,neutral,train,singlish,english,SOFT,False,1,0,0.0
3666,Giyada bn,neutral,train,singlish,singlish,OK,False,2,1,0.5
3667,Ko oya nane akke,neutral,train,singlish,singlish,OK,False,4,4,1.0
3668,Ub giye nedd bn,neutral,train,singlish,singlish,OK,False,4,3,0.75
3669,Giye ndd,neutral,train,singlish,singlish,OK,False,2,2,1.0
3670,Ko uba giye nadda bn,neutral,test,singlish,singlish,OK,False,5,5,1.0
3671,Kalla ko bng,neutral,train,singlish,singlish,OK,False,3,2,0.667
3672,Niliyo paradai,positive,train,singlish,english,SOFT,False,2,0,0.0
3673,Yanna epei,negative,val,singlish,singlish,OK,False,2,1,0.5
3674,Princess,positive,train,english,english,OK,False,1,0,0.0
3675,NSBM set ekak blhn,positive,val,singlish,singlish,OK,False,4,1,0.25
3676,Uba giya nadda,neutral,train,singlish,singlish,OK,False,3,3,1.0
3677,Gemmak allamu petiya,positive,train,singlish,english,SOFT,False,3,0,0.0
3678,Mn hithuwe kohe hari idii kiyala,neutral,val,singlish,singlish,OK,False,6,4,0.667
3679,Uba yanne neda,neutral,train,singlish,singlish,OK,False,3,3,1.0
3680,Duwata wada amma lassanai karunika patai,positive,test,singlish,singlish,OK,False,6,3,0.5
3681,Amma lassanai dennama eka wage,positive,train,singlish,singlish,OK,False,5,5,1.0
3682,Amma lassanai duwata wada,positive,train,singlish,singlish,OK,False,4,3,0.75
3683,Attatama amma lassanai thama kellek wage,positive,val,singlish,singlish,OK,False,6,4,0.667
3684,Amma lassanai duwa wayasai,neutral,val,singlish,singlish,OK,False,4,2,0.5
3685,Amma duwa wage,positive,train,singlish,singlish,OK,False,3,2,0.667
3686,She is best mom lassanata daru patiyawa hadanawa,positive,train,english,english,OK,False,8,1,0.125
3687,Kusalani wagemai amma,positive,test,singlish,singlish,OK,False,3,1,0.333
3688,Amma nam godak lassanai,positive,test,singlish,singlish,OK,False,4,4,1.0
3689,Very nice family good luck,positive,train,english,english,OK,False,5,0,0.0
3690,Duwa wagamai,neutral,train,singlish,english,SOFT,False,2,0,0.0
3691,Soo cute amma,positive,train,singlish,singlish,OK,False,3,1,0.333
3692,Dennama lassanai,positive,test,singlish,singlish,OK,False,2,2,1.0
3693,Akkai nangiy wage lassanai,positive,test,singlish,singlish,OK,False,4,2,0.5
3694,Apita paanda utto,negative,train,singlish,singlish,OK,False,3,1,0.333
3695,Kawda roshan ranawana kiyanne,neutral,train,singlish,singlish,OK,False,4,1,0.25
3696,Dawase video eka,neutral,train,singlish,singlish,OK,False,3,2,0.667
3697,Seeyala tika baya wei da danne na,neutral,train,singlish,singlish,OK,False,7,5,0.714
3698,Ohoma karannath kumburu tika ithuru wei da danne na,negative,train,singlish,singlish,OK,False,9,8,0.889
3699,Ammo mewane job,positive,train,singlish,singlish,OK,False,3,1,0.333
3700,Oluwata muttiyak dammanam hari,neutral,train,singlish,singlish,OK,False,4,1,0.25
3701,Oyage husband wagema hadala e pabayawa,neutral,val,singlish,singlish,OK,False,5,3,0.6
3702,Click wenna tika wela giya job eka mokakda kiyala,neutral,train,singlish,singlish,OK,False,9,7,0.778
3703,Pabaya serappu galawala itawala thiyenne,neutral,train,singlish,singlish,OK,False,5,1,0.2
3704,Wedak na ban urea pohorath nathi wenawa,negative,train,singlish,singlish,OK,False,7,5,0.714
3705,Me kata reaction eka mokadda kiyala hithenawa,neutral,train,singlish,singlish,OK,False,7,5,0.714
3706,Kumburu wagawan karala rata athulen supply karanna one,positive,train,singlish,singlish,OK,False,8,3,0.375
3707,Remote eka sarama asse,neutral,train,singlish,singlish,OK,False,4,1,0.25
3708,Pabayata innath kumburak ithuru karoth athi,negative,test,singlish,singlish,OK,False,6,3,0.5
3709,Kurullo elawannada hadanne,neutral,train,singlish,singlish,OK,False,3,1,0.333
3710,Kupak katha ahaganna wei mehema hitiyoth,negative,train,singlish,singlish,OK,False,6,3,0.5
3711,Mama brazil kiyala rawatuna,neutral,val,singlish,singlish,OK,False,4,2,0.5
3712,Pabaya saha takaya deka ekata use karala,neutral,train,singlish,singlish,OK,False,7,4,0.571
3713,Ai korai apita kiyala hithenawa,negative,train,singlish,singlish,OK,False,5,4,0.8
3714,Pohora nathi unama meka thamai mulinma nathi wenne,negative,train,singlish,singlish,OK,False,8,7,0.875
3715,Kohomada muttiya nathiwa inne,neutral,train,singlish,singlish,OK,False,4,3,0.75
3716,Pabaya wage penuna eka parata,neutral,train,singlish,singlish,OK,False,5,3,0.6
3717,Helennepa mu keli wage inne,neutral,train,singlish,singlish,OK,False,5,3,0.6
3718,Master shot wage video eka hadala thiyenne,positive,test,singlish,singlish,OK,False,7,4,0.571
3719,Ane meka nam siraawatama,neutral,val,singlish,singlish,OK,False,4,3,0.75
3720,Ammooo eka maru,positive,train,singlish,singlish,OK,False,3,2,0.667
3721,Ohoma inna eka jeewath wenna thama,positive,train,singlish,singlish,OK,False,6,5,0.833
3722,OT gewanawada me job ekata,neutral,train,singlish,singlish,OK,False,5,1,0.2
3723,Mulin hithuwe kumburu karapu kenek kiyala passe theruna pabaya kiyala,neutral,train,singlish,singlish,OK,False,10,6,0.6
3724,Muttiyakuth dagamu awwa serai ne,neutral,val,singlish,singlish,OK,False,5,1,0.2
3725,Oyawa job ekata hariyata fit na,negative,val,singlish,singlish,OK,False,6,3,0.5
3726,Lassan pabayek habai,positive,train,singlish,singlish,OK,False,3,1,0.333
3727,Pabayek wela hari nidahase inne,positive,train,singlish,singlish,OK,False,5,3,0.6
3728,Ge dara pabaya kumburata awa mohotha,neutral,train,singlish,singlish,OK,False,6,2,0.333
3729,Ow itin uta meka thamai hariyanne,neutral,val,singlish,singlish,OK,False,6,5,0.833
3730,Nakiyanta api mehema inne wenawa,negative,train,singlish,singlish,OK,False,5,4,0.8
3731,magadi safari dekak enawa dekala ida dunnata pin,positive,train,singlish,singlish,OK,False,8,4,0.5
3732,Chamari akka ke driving maru,positive,train,singlish,singlish,OK,False,5,2,0.4
3733,Amaru parawal dekala na ehenam,negative,train,singlish,singlish,OK,False,5,3,0.6
3734,Akkage driving super but some cheetha pepols balanna beri kamata kuhaka comment dala,positive,train,singlish,singlish,OK,False,13,3,0.231
3735,Cab ekata purudui oya පාර,neutral,train,code-mixed,code-mixed,OK,True,4,2,0.5
3736,Lovely must try this in our Landrover Thanks guys,positive,train,english,english,OK,False,9,0,0.0
3737,Travel weekend winasai,negative,train,singlish,english,SOFT,False,3,0,0.0
3738,යකාගෙ පඩිපෙළක්ම තමා ඒකනම් ඒත් අයෙත් යන්න ආසයි,positive,val,sinhala,sinhala,OK,True,0,0,0.0
3739,Wow Chamari your driving skills super aa,positive,train,english,english,OK,False,7,0,0.0
3740,අක්කා නම් ftta,positive,train,code-mixed,code-mixed,OK,True,1,1,1.0
3741,පහලට ගිහින් වැඩක් නෑ පහල ඉදල උඩට තමයි එන්න ඔනි,neutral,train,sinhala,sinhala,OK,True,0,0,0.0
3742,Travel weekend ekka off road ekak yanna patta asai matath niyamai,positive,train,singlish,singlish,OK,False,11,6,0.545
3743,ඇත්තටම නියම ගමනක්,positive,train,sinhala,sinhala,OK,True,0,0,0.0
3744,ඕක පහළ ඉඳන් උඩට එන්න ඒක තමා ආතල් එක,positive,val,sinhala,sinhala,OK,True,0,0,0.0
3745,අපේ ගමේ පාර මීට වඩා අමාරුයි,negative,train,sinhala,sinhala,OK,True,0,0,0.0
3746,Wow nice adventure journey All of careful and safe,positive,train,english,english,OK,False,9,0,0.0
3747,සුපිරිම ට්රැවලින් සෙට් එකත් එක්ක ගිය අහිංසක මමයි නෝනයී,positive,train,sinhala,sinhala,OK,True,0,0,0.0
3748,අනේ අක්කේ අපිත් ගිය පොඩක් බය හිතුනා,negative,test,sinhala,sinhala,OK,True,0,0,0.0
3749,අරුණ අයිය ඉන්නවනම් බයවෙන්න දෙයක් ඇත්තෙම නෑ,positive,train,sinhala,sinhala,OK,True,0,0,0.0
3750,Travel Weekend එක්ක සෙට් උනා කියන්නෙ off road experience එකට ඇබ්බැහි වෙනවා,positive,test,code-mixed,code-mixed,OK,True,5,0,0.0
3751,Travel Weekend ඔයාලාගේ vibe එකට විතරයි මම ආස,positive,train,code-mixed,code-mixed,OK,True,3,0,0.0
3752,Best driveing,positive,train,english,english,OK,False,2,0,0.0
3753,නියමයි,positive,test,sinhala,sinhala,OK,True,0,0,0.0
3754,Ado dan yanna puluwan da bn parawal ehema awulak nadda.,neutral,test,singlish,singlish,OK,False,10,8,0.8
3755,Samaharu giye truck eka seat yata,negative,train,singlish,singlish,OK,False,6,2,0.333
3756,Mee thiyenne yako para,negative,train,singlish,singlish,OK,False,4,4,1.0
3757,Supiry,positive,train,singlish,english,SOFT,False,1,0,0.0
3758,Kiyaz Deen - Oke api flat out giye awrudu 30 40 ta kalin Rally wala ra velave,positive,val,singlish,singlish,OK,False,14,8,0.571
3759,Travel with husband බැලුවා නම් ඔයිට වඩා ටිකක් එයා ඕපන් කරල පෙන්නගෙන යනවා,positive,test,code-mixed,code-mixed,OK,True,3,0,0.0
3760,මම ඕකෙ පයින් ගියෙ,neutral,train,sinhala,sinhala,OK,True,0,0,0.0
3761,වාව්,positive,train,sinhala,sinhala,OK,True,0,0,0.0
3762,මොන ලෝකෙ drive කරත් කරන්නෙ chamari තමයි,positive,train,code-mixed,code-mixed,OK,True,2,0,0.0
3763,Travel Weekend වහා ඇබ්බැහි වන සුළුයි,positive,train,code-mixed,code-mixed,OK,True,2,0,0.0
3764,අපෝ ගම් ඇතුලට ගියානම් ඔයිට වඩා යන්න බැරි පාරවල් තියනවා අඩුම පයින්වත්,negative,train,sinhala,sinhala,OK,True,0,0,0.0
3765,කසුන් අයිය wife ව sure කරල බබා එකක් වාහනේ ඔය වගේ තැනක පදින්නත් දෙනව කියන්නෙ driving ගැන අහන්න බයවෙන්න දෙයක් නෑ නේ,positive,val,code-mixed,code-mixed,OK,True,3,0,0.0
3766,ඒ වුනාට මගේ ලොකු මැඩම් නම් සත පහකට සුවර් නෑ,negative,train,sinhala,sinhala,OK,True,0,0,0.0
3767,අපේ මර බිය හැදුණු trip එක,negative,train,code-mixed,code-mixed,OK,True,1,0,0.0
3768,ඔය ටික මම van එකේ පහල සිට උඩට ගියා,positive,train,code-mixed,code-mixed,OK,True,1,0,0.0
3769,api madolsima giya wage,positive,val,singlish,singlish,OK,False,4,3,0.75
3770,Van ekath giya Ohiya peththen neme anith peththen api,neutral,train,singlish,singlish,OK,False,9,5,0.556
3771,Ado aruta sirawatama wahunada,neutral,train,singlish,singlish,OK,False,4,1,0.25
3772,Moda weda karanna epaa vihiluwatawath,negative,train,singlish,singlish,OK,False,5,4,0.8
3773,මම මුර කාරයා යකෝ මම එදා ටිකක් වැඩි වේලා ඇතුලේ ඇලට් එකක් දාන් හිටියේ ඇයි ඔබලා මම ඵද්දී දිව්වේ,negative,train,sinhala,sinhala,OK,True,0,0,0.0
3774,Yko oya dileeshyara kalanthe daii,negative,train,singlish,singlish,OK,False,5,2,0.4
3775,පුලුවන්නම් දික්කන්ද වලව්වට ගිහිල්ලා video එකක් දාපන් උබට බෑ,negative,train,code-mixed,code-mixed,OK,True,1,0,0.0
3776,බොරු කරන්න එපා හුත්තො,negative,train,sinhala,sinhala,OK,True,0,0,0.0
3777,Ubata baya nadda yako,neutral,train,singlish,singlish,OK,False,4,2,0.5
3778,Ee eyata mokada une,neutral,train,singlish,singlish,OK,False,4,4,1.0
3779,Video එකෙ මැදදි ටීක් ටීක් ටීක් video එක පට්ට,positive,train,code-mixed,code-mixed,OK,True,2,0,0.0
3780,Oyalata mona hari therunada,neutral,train,singlish,singlish,OK,False,4,3,0.75
3781,Adooo maru ban ayye,positive,train,singlish,singlish,OK,False,4,2,0.5
3782,Paw anee dileesha aiya,negative,train,singlish,singlish,OK,False,4,3,0.75
3783,Mamanam mage daruwata ghala thiboth bipu maukiri mathakarala ghanne,negative,train,singlish,singlish,OK,False,9,2,0.222
3784,Kollo okun 2ta gahapa aeta munaetawenna dawas 2ken,negative,test,singlish,singlish,OK,False,8,3,0.375
3785,Ane paw deiyane balanna dukai ane untanam Hoda daduwamk dennama oni sakkili lamai,negative,train,singlish,singlish,OK,False,13,9,0.692
3786,Hatan widuhalpatige konda Pana nadda mawa walakkanna niti genna,negative,train,singlish,singlish,OK,False,9,3,0.333
3787,Kala kanni daruwo hithan inne ohoma gahapuwama loku virayo kiyala okun wage kalakanni me samajeta bihi karapu demapiyonta agaurawayak,negative,train,singlish,singlish,OK,False,19,8,0.421
3788,Munge demapiyoth gewal wala ohoma athi laggawa baya na,negative,train,singlish,singlish,OK,False,9,6,0.667
3789,Thopi thamdanna mama me loku hattiyak soyana gaman ahuunoth thope ammala appalath akka dala thamdanne,negative,train,singlish,singlish,OK,False,15,7,0.467
3790,Lamai kiyala balanna epa nisi daduwam denna,negative,train,singlish,singlish,OK,False,7,5,0.714
